x,routeName,distributor,distributor_name,tsm_id,is_available,type,subType,chain,street,locality,city,district,state,country,pincode,class,landline,mobile,fax,email,contact_person,latitude,longitude,Sales Rep name,Territory Manager name,id,external_id,name,stage,retailer_created_date,retailer_created_by,retailer_created_by_name,modified_date,modified_by,deleted_date,deleted_by,CF_Collections Due,Profile Completeness,Shop Code
274500,Raghvendra Singhs Route,555969,Indospirit Distribution Limited,169482,1,GT,,,"F-90, Gf, Vishal Enclave, Distt. Centre Rajouri Garden, New Delhi, Delhi",,Delhi,West Delhi,Delhi,India,,,,,,,,,,Raghvendra Singh (D#170868),Manmohan Singh (D#169482),3414444,ISON679,Pinch Of Spice Restaurant,NA,15-03-2018 14:21,169480,Maneesh Kumar,15-03-2018 14:21,Maneesh Kumar,,,,18,PIN
274503,Ratheen Sambys Route,555969,Indospirit Distribution Limited,170865,1,GT,,,"Commercial Complex Dwarka, Plot No.16-17, Sector-10, New Delhi, New Delhi, Delhi",,Delhi,South West Delhi,Delhi,India,,,,,,,,,,Ratheen Samby (D#170871),Rohit Gupta (D#170865),3414445,ISON680,Pind Balluchi,NA,15-03-2018 14:21,169480,Maneesh Kumar,15-03-2018 14:21,Maneesh Kumar,,,,18,PBRG
274514,Manoj Kumars Route,555969,Indospirit Distribution Limited,169482,1,GT,,,"Mezzanine & First Floor, 17 Community Certre,, Saket, New Delhi - 110017, New Delhi, Delhi, 110017",,Delhi,South Delhi,Delhi,India,,,,,,,,,,Manoj Kumar (D#169483),Manmohan Singh (D#169482),3414446,ISON681,Pind Balluchi,NA,15-03-2018 14:21,169480,Maneesh Kumar,15-03-2018 14:21,Maneesh Kumar,,,,18,PBRG
274500,Raghvendra Singhs Route,555969,Indospirit Distribution Limited,169482,1,GT,,,"F-9,10,11, Metro Walk Mall, Sector-10,Rohini Delhi , New Delhi, Delhi",,Delhi,North West Delhi,Delhi,India,,,,,,,,,,Raghvendra Singh (D#170868),Manmohan Singh (D#169482),3414448,ISON685,Pind Balluchi Restaurant,NA,15-03-2018 14:21,169480,Maneesh Kumar,15-03-2018 14:21,Maneesh Kumar,,,,18,PBCP
274501,Deepak Tanwars Route,555969,Indospirit Distribution Limited,169482,1,GT,,,"410, Karkardooma Village, Vikas Marg Delhi , New Delhi, Delhi",,Delhi,East Delhi,Delhi,India,,,,,,,,,,Deepak Tanwar (D#170869),Manmohan Singh (D#169482),3414449,ISON687,Pind Balluchi Restaurant Unit Of Royal Cuisine,NA,15-03-2018 14:21,169480,Maneesh Kumar,15-03-2018 14:21,Maneesh Kumar,,,,18,PBKR
274500,Raghvendra Singhs Route,555969,Indospirit Distribution Limited,169482,1,GT,,,"114,117,119-122 , Pp Tower, 1St Floor,Netajee Subash Place 1St Floor , Pitampura, New Delhi, Delhi",,Delhi,North West Delhi,Delhi,India,,,,,,,,,,Raghvendra Singh (D#170868),Manmohan Singh (D#169482),3414450,ISON689,Pind Balluchi Unit Of Evam Hospitality Pvt Ltd,NA,15-03-2018 14:21,169480,Maneesh Kumar,15-03-2018 14:21,Maneesh Kumar,,,,18,PARKB
274500,Raghvendra Singhs Route,555969,Indospirit Distribution Limited,169482,1,GT,,,"C-12, Vishal Enclave, Raja Garden New Delhi, New Delhi, Delhi",,Delhi,West Delhi,Delhi,India,,,,,,,,,,Raghvendra Singh (D#170868),Manmohan Singh (D#169482),3414451,ISON691,Pirates Of Grill Restaurant,NA,15-03-2018 14:21,169480,Maneesh Kumar,15-03-2018 14:21,Maneesh Kumar,,,,18,PGGR
274514,Manoj Kumars Route,555969,Indospirit Distribution Limited,169482,1,GT,,,"T-303B, 3Rd Floor, Ambience Mall, Vasant Kunj New, Delhi, Delhi, Delhi",,Delhi,South Delhi,Delhi,India,,,,,,,,,,Manoj Kumar (D#169483),Manmohan Singh (D#169482),3414452,ISON693,Pizza Express - A Unit Of Gourmet Investments Pvt Ltd,NA,15-03-2018 14:21,169480,Maneesh Kumar,15-03-2018 14:21,Maneesh Kumar,,,,18,RT02664
274501,Deepak Tanwars Route,555969,Indospirit Distribution Limited,169482,1,GT,,,"G-17, Star City Mall, Phase-1,, Mayur Vihar,Delhi, Delhi, Delhi, 110095",,Delhi,East Delhi,Delhi,India,,,,,,,,,,Deepak Tanwar (D#170869),Manmohan Singh (D#169482),3414453,ISON695,Platinum Lounge,NA,15-03-2018 14:21,169480,Maneesh Kumar,15-03-2018 14:21,Maneesh Kumar,,,,18,RT02056
274514,Manoj Kumars Route,555969,Indospirit Distribution Limited,169482,1,GT,,,"137/9 Aruna Asaf Ali Road Kishan Garh, New Delhi, New Delhi, Delhi, 110070",,Delhi,South Delhi,Delhi,India,,,,,,,,,,Manoj Kumar (D#169483),Manmohan Singh (D#169482),3414454,ISON696,Platinum Restaurant A Unit Of Plutos Exim Pvt Ltd,NA,15-03-2018 14:21,169480,Maneesh Kumar,15-03-2018 14:21,Maneesh Kumar,,,,18,RT02590
274503,Ratheen Sambys Route,555969,Indospirit Distribution Limited,170865,1,GT,,,"30, Ground Floor, Hauz Khas Village, New Delhi, Delhi, Delhi, 110029",,Delhi,New Delhi,Delhi,India,,,,,,,,,,Ratheen Samby (D#170871),Rohit Gupta (D#170865),3414455,ISON697,Play At 30 Unit Of Elate Builders Pvt. Ltd.,NA,15-03-2018 14:21,169480,Maneesh Kumar,15-03-2018 14:21,Maneesh Kumar,,,,18,RT02649
274514,Manoj Kumars Route,555969,Indospirit Distribution Limited,169482,1,GT,,,"Dl-03 T-3, Igi Airport, (International) New Delhi , New Delhi, Delhi",,Delhi,South West Delhi,Delhi,India,,,,,,,,,,Manoj Kumar (D#169483),Manmohan Singh (D#169482),3414456,ISON698,Plaza Premium Lounge Dl-03,NA,15-03-2018 14:21,169480,Maneesh Kumar,15-03-2018 14:21,Maneesh Kumar,,,,18,PPRD
274514,Manoj Kumars Route,555969,Indospirit Distribution Limited,169482,1,GT,,,"Il-7, T-3, Igi International, Airport, New Delhi , New Delhi, Delhi",,Delhi,South West Delhi,Delhi,India,,,,,,,,,,Manoj Kumar (D#169483),Manmohan Singh (D#169482),3414457,ISON699,Plaza Premium Lounge Restauran,NA,15-03-2018 14:21,169480,Maneesh Kumar,15-03-2018 14:21,Maneesh Kumar,,,,18,PLRI
274502,Keshav Pratihars Route,555969,Indospirit Distribution Limited,170865,1,GT,,,"13 Main Market, Lodi Colony New Delhi, New Delhi, Delhi",,Delhi,New Delhi,Delhi,India,,,,,,,,,,Keshav Pratihar (D#170870),Rohit Gupta (D#170865),3414458,ISON700,Ploof Restaurant,NA,15-03-2018 14:21,169480,Maneesh Kumar,15-03-2018 14:21,Maneesh Kumar,,,,18,POF
274514,Manoj Kumars Route,555969,Indospirit Distribution Limited,169482,1,GT,,,"1L4-T3 Igi Airport, New Delhi , New Delhi, Delhi",,Delhi,South West Delhi,Delhi,India,,,,,,,,,,Manoj Kumar (D#169483),Manmohan Singh (D#169482),3414459,ISON701,Premium Lounge Restauant,NA,15-03-2018 14:21,169480,Maneesh Kumar,15-03-2018 14:21,Maneesh Kumar,,,,18,PLR
274514,Manoj Kumars Route,555969,Indospirit Distribution Limited,169482,1,GT,,,"First Floor, Terminal- 1D, I.G.I Airport, New Delhi , New Delhi, Delhi, 110037",,Delhi,South West Delhi,Delhi,India,,,,,,,,,,Manoj Kumar (D#169483),Manmohan Singh (D#169482),3414460,ISON702,Premium Port Lounge Mang.Co.,NA,15-03-2018 14:21,169480,Maneesh Kumar,15-03-2018 14:21,Maneesh Kumar,,,,18,PPLM
274500,Raghvendra Singhs Route,555969,Indospirit Distribution Limited,169482,1,GT,,,"A Unit Of Dk Plaza, A-12 Vishal Enclave, Rajouri Garden New Delhi, New Delhi, Delhi",,Delhi,West Delhi,Delhi,India,,,,,,,,,,Raghvendra Singh (D#170868),Manmohan Singh (D#169482),3414461,ISON704,Priviledge Punjab,NA,15-03-2018 14:21,169480,Maneesh Kumar,15-03-2018 14:21,Maneesh Kumar,,,,18,PDY
274502,Keshav Pratihars Route,555969,Indospirit Distribution Limited,170865,1,GT,,,"Flat No.67-68,1St&2Nd Floor Khan Market, Delhi, Delhi",,Delhi,Central Delhi,Delhi,India,,,,,,,,,,Keshav Pratihar (D#170870),Rohit Gupta (D#170865),3414462,ISON705,Public Affair,NA,15-03-2018 14:21,169480,Maneesh Kumar,15-03-2018 14:21,Maneesh Kumar,,,,18,RT03225
274500,Raghvendra Singhs Route,555969,Indospirit Distribution Limited,169482,1,GT,,,"A-5 Vishal Enclave, Rajori Garden New Delhi, New Delhi, Delhi",,Delhi,West Delhi,Delhi,India,,,,,,,,,,Raghvendra Singh (D#170868),Manmohan Singh (D#169482),3414463,ISON706,Pulse Restaurant,NA,15-03-2018 14:21,169480,Maneesh Kumar,15-03-2018 14:21,Maneesh Kumar,,,,18,PUL
274514,Manoj Kumars Route,555969,Indospirit Distribution Limited,169482,1,GT,,,"S-18, Second Floor Select City, Walk A-3, District Centre Saket, New Delhi, New Delhi, Delhi",,Delhi,South Delhi,Delhi,India,,,,,,,,,,Manoj Kumar (D#169483),Manmohan Singh (D#169482),3414464,ISON707,Punjab Grill Restaurant,NA,15-03-2018 14:21,169480,Maneesh Kumar,15-03-2018 14:21,Maneesh Kumar,,,,18,PGRR
274514,Manoj Kumars Route,555969,Indospirit Distribution Limited,169482,1,GT,,,"F30B Cannought Place New Delhi, 1, Tolstoy House Tolstoy Marg New Delhi, New Delhi, Delhi, 110001",,Delhi,New Delhi,Delhi,India,,,,,,,,,,Manoj Kumar (D#169483),Manmohan Singh (D#169482),3414465,ISON708,Punjabi By Nature - Quickie A Unit Of A.R.Fisheri,NA,15-03-2018 14:21,169480,Maneesh Kumar,15-03-2018 14:21,Maneesh Kumar,,,,18,RT02351
274514,Manoj Kumars Route,555969,Indospirit Distribution Limited,169482,1,GT,,,"T-305,3Rd Floor,Ambience Mall Vasant Kunj, New Delhi, Delhi, 110070",,Delhi,South Delhi,Delhi,India,,,,,,,,,,Manoj Kumar (D#169483),Manmohan Singh (D#169482),3414466,ISON709,Punjabi By Nature A Unit Of A.R.Fisheries Pvt Ltd,NA,15-03-2018 14:21,169480,Maneesh Kumar,15-03-2018 14:21,Maneesh Kumar,,,,18,RT01192
274500,Raghvendra Singhs Route,555969,Indospirit Distribution Limited,169482,1,GT,,,"Shop No.202, & 301, 2Nd Floor, & 3Rd Floor,Garg Trade Centre Plot-4,Sector-11 Rohini Delhi, New Delhi, Delhi",,Delhi,North West Delhi,Delhi,India,,,,,,,,,,Raghvendra Singh (D#170868),Manmohan Singh (D#169482),3414468,ISON711,Puratan Restaurant,NA,15-03-2018 14:21,169480,Maneesh Kumar,15-03-2018 14:21,Maneesh Kumar,,,,18,PURTN
274514,Manoj Kumars Route,555969,Indospirit Distribution Limited,169482,1,GT,,,"4 A Kalka Das Marg, Mehrauli, New Delhi, New Delhi, Delhi, 110030",,Delhi,South Delhi,Delhi,India,,,,,,,,,,Manoj Kumar (D#169483),Manmohan Singh (D#169482),3414471,ISON715,Qla A Unit Of Qutab Entertainment Pvt.Ltd,NA,15-03-2018 14:21,169480,Maneesh Kumar,15-03-2018 14:21,Maneesh Kumar,,,,18,RT02611
274500,Raghvendra Singhs Route,555969,Indospirit Distribution Limited,169482,1,GT,,,"15C, 2Nd & 3Rd Floor, Nwa, Punjabi Bagh, New Delh, Delhi, Delhi",,Delhi,West Delhi,Delhi,India,,,,,,,,,,Raghvendra Singh (D#170868),Manmohan Singh (D#169482),3414474,ISON719,Raftaar - A Unit Of Aaa Hospitality,NA,15-03-2018 14:21,169480,Maneesh Kumar,15-03-2018 14:21,Maneesh Kumar,,,,18,RT03462
274500,Raghvendra Singhs Route,555969,Indospirit Distribution Limited,169482,1,GT,,,"A-7 & A-8, Kailash Park, Delhi, Delhi, 110015",,Delhi,West Delhi,Delhi,India,,,,,,,,,,Raghvendra Singh (D#170868),Manmohan Singh (D#169482),3414475,ISON720,Rain Tree Grill,NA,15-03-2018 14:21,169480,Maneesh Kumar,15-03-2018 14:21,Maneesh Kumar,,,,18,RT01120
274500,Raghvendra Singhs Route,555969,Indospirit Distribution Limited,169482,1,GT,,,"J-2/6, Sf, B.K Dutt Market,, Rajouri Garden , New Delhi, Delhi, Delhi, 110027",,Delhi,West Delhi,Delhi,India,,,,,,,,,,Raghvendra Singh (D#170868),Manmohan Singh (D#169482),3414477,ISON722,Rangrez - A Unit Of J R Foods,NA,15-03-2018 14:21,169480,Maneesh Kumar,15-03-2018 14:21,Maneesh Kumar,,,,18,RT02924
274503,Ratheen Sambys Route,555969,Indospirit Distribution Limited,170865,1,GT,,,"Shop No- 4, Block A & B, Community Centre Safdarjung Enclave, New Delhi, Delhi",,Delhi,New Delhi,Delhi,India,,,,,,,,,,Ratheen Samby (D#170871),Rohit Gupta (D#170865),3414478,ISON723,Rdx Restaurant,NA,15-03-2018 14:21,169480,Maneesh Kumar,15-03-2018 14:21,Maneesh Kumar,,,,18,RDXS
274501,Deepak Tanwars Route,555969,Indospirit Distribution Limited,169482,1,GT,,,"5211, Sn Marg Near Ajmeri Gate, Delhi , New Delhi, Delhi, 110006",,Delhi,North West Delhi,Delhi,India,,,,,,,,,,Deepak Tanwar (D#170869),Manmohan Singh (D#169482),3414480,ISON725,Red Bar Restaurant,NA,15-03-2018 14:21,169480,Maneesh Kumar,15-03-2018 14:21,Maneesh Kumar,,,,18,REDB
274503,Ratheen Sambys Route,555969,Indospirit Distribution Limited,170865,1,GT,,,"S-15, Ground Floor, Green Park, Extention New Delhi , New Delhi, Delhi",,Delhi,New Delhi,Delhi,India,,,,,,,,,,Ratheen Samby (D#170871),Rohit Gupta (D#170865),3414481,ISON727,Red Chilli Restt.,NA,15-03-2018 14:21,169480,Maneesh Kumar,15-03-2018 14:21,Maneesh Kumar,,,,18,ITSAB
274500,Raghvendra Singhs Route,555969,Indospirit Distribution Limited,169482,1,GT,,,"70, Gf, Shakti Vihar,, Pitampura, Delhi, Delhi, Delhi, 110034",,Delhi,North Delhi,Delhi,India,,,,,,,,,,Raghvendra Singh (D#170868),Manmohan Singh (D#169482),3414482,ISON728,Red Recipee Restaurant,NA,15-03-2018 14:21,169480,Maneesh Kumar,15-03-2018 14:21,Maneesh Kumar,,,,18,RT02622
274503,Ratheen Sambys Route,555969,Indospirit Distribution Limited,170865,1,GT,,,"Shop No. 4,5,6 And 7, 3Rd Floor, Manish Twin Plaza, Mlu, Plot No-2, Sec 4, Dwarka, New Delhi, Delhi, Delhi",,Delhi,South West Delhi,Delhi,India,,,,,,,,,,Ratheen Samby (D#170871),Rohit Gupta (D#170865),3414483,ISON729,Red Square- Red Square Restaurant & Bar P Ltd,NA,15-03-2018 14:21,169480,Maneesh Kumar,15-03-2018 14:21,Maneesh Kumar,,,,18,RT03452
274501,Deepak Tanwars Route,555969,Indospirit Distribution Limited,169482,1,GT,,,"4/72, Gf, Wea, Krishna Market,, Karol Bagh, Delhi-5, Delhi, Delhi, 110005",,Delhi,Central Delhi,Delhi,India,,,,,,,,,,Deepak Tanwar (D#170869),Manmohan Singh (D#169482),3414484,ISON730,Regent Bar & Lounge,NA,15-03-2018 14:21,169480,Maneesh Kumar,15-03-2018 14:21,Maneesh Kumar,,,,18,RT03229
274501,Deepak Tanwars Route,555969,Indospirit Distribution Limited,169482,1,GT,,,"1/4, East Patel Nagar,, Delhi-110008, Delhi, Delhi, 110008",,Delhi,West Delhi,Delhi,India,,,,,,,,,,Deepak Tanwar (D#170869),Manmohan Singh (D#169482),3414487,ISON734,Rice Bowl Restaurant Unit Of Global Hospitality,NA,15-03-2018 14:21,169480,Maneesh Kumar,15-03-2018 14:21,Maneesh Kumar,,,,18,RT02930
274501,Deepak Tanwars Route,555969,Indospirit Distribution Limited,169482,1,GT,,,"S-20, Iind Floor, Star City, Mall, Mayur Palace Distt Centre Mayur Vihar Delhi, New Delhi, Delhi",,Delhi,East Delhi,Delhi,India,,,,,,,,,,Deepak Tanwar (D#170869),Manmohan Singh (D#169482),3414489,ISON737,Rockers And Shockers Unit Of Rockers And Shockers Pvt Ltd,NA,15-03-2018 14:21,169480,Maneesh Kumar,15-03-2018 14:21,Maneesh Kumar,,,,18,COD
274501,Deepak Tanwars Route,555969,Indospirit Distribution Limited,169482,1,GT,,,"F-102 V3S Mall Plot No 10 District Center, Laxmi Nagar, Delhi, Delhi, 110092",,Delhi,East Delhi,Delhi,India,,,,,,,,,,Deepak Tanwar (D#170869),Manmohan Singh (D#169482),3414491,ISON739,Rocking Woods A Unit Of Vaidyawan Hospitality,NA,15-03-2018 14:21,169480,Maneesh Kumar,15-03-2018 14:21,Maneesh Kumar,,,,18,RT02599
274514,Manoj Kumars Route,555969,Indospirit Distribution Limited,169482,1,GT,,,"40, Basant Lok, Vasant Vihar New Delhi, New Delhi, Delhi",,Delhi,South West Delhi,Delhi,India,,,,,,,,,,Manoj Kumar (D#169483),Manmohan Singh (D#169482),3414493,ISON744,Rpm Max Restt.,NA,15-03-2018 14:21,169480,Maneesh Kumar,15-03-2018 14:21,Maneesh Kumar,,,,18,RPM
274503,Ratheen Sambys Route,555969,Indospirit Distribution Limited,170865,1,GT,,,"G-12, Hauz Khas, New Delhi , New Delhi, Delhi, 110016",,Delhi,New Delhi,Delhi,India,,,,,,,,,,Ratheen Samby (D#170871),Rohit Gupta (D#170865),3414494,ISON746,Salotto 44 Restaurant,NA,15-03-2018 14:21,169480,Maneesh Kumar,15-03-2018 14:21,Maneesh Kumar,,,,18,MNJS
274501,Deepak Tanwars Route,555969,Indospirit Distribution Limited,169482,1,GT,,,"1548, Mf, Main Bazar Paharganj, New Delhi, New Delhi, Delhi, 110055",,Delhi,Central Delhi,Delhi,India,,,,,,,,,,Deepak Tanwar (D#170869),Manmohan Singh (D#169482),3414495,ISON747,Sam'S Restaurant,NA,15-03-2018 14:21,169480,Maneesh Kumar,15-03-2018 14:21,Maneesh Kumar,,,,18,RT01912
274502,Keshav Pratihars Route,555969,Indospirit Distribution Limited,170865,1,GT,,,"Ground Floor, First Floor & Second Floor, 22/48, Commercial Complex, Malcha Marg, Chanakayapuri, Delhi, Delhi, 110021",,Delhi,South West Delhi,Delhi,India,,,,,,,,,,Keshav Pratihar (D#170870),Rohit Gupta (D#170865),3414496,ISON748,Sana-Di-Ge A Unit Of Goldfinch Hotels Pvt Ltd,NA,15-03-2018 14:21,169480,Maneesh Kumar,15-03-2018 14:21,Maneesh Kumar,,,,18,RT02710
274501,Deepak Tanwars Route,555969,Indospirit Distribution Limited,169482,1,GT,,,"Shop No 8 To 13 & 18, Shaheed Bhagat Singh Palace Gole Market New Delhi, New Delhi, Delhi",,Delhi,New Delhi,Delhi,India,,,,,,,,,,Deepak Tanwar (D#170869),Manmohan Singh (D#169482),3414498,ISON750,Sarvam,NA,15-03-2018 14:21,169480,Maneesh Kumar,15-03-2018 14:21,Maneesh Kumar,,,,18,SRVM
274500,Raghvendra Singhs Route,555969,Indospirit Distribution Limited,169482,1,GT,,,"214-215, Aggarwal City Mall,, Rani Bagh, Pitampura, Delhi, Delhi, 110034",,Delhi,South West Delhi,Delhi,India,,,,,,,,,,Raghvendra Singh (D#170868),Manmohan Singh (D#169482),3414500,ISON752,Selfie Lounge Restro Bar Unit Of Rdv Foods And Hos,NA,15-03-2018 14:21,169480,Maneesh Kumar,15-03-2018 14:21,Maneesh Kumar,,,,18,RT03235
274514,Manoj Kumars Route,555969,Indospirit Distribution Limited,169482,1,GT,,,"Shop No-405, Iind Floor, Emporio Shopping Mall, Plot No-4, Vasant Kunj, New Delhi, New Delhi, Delhi",,Delhi,South Delhi,Delhi,India,,,,,,,,,,Manoj Kumar (D#169483),Manmohan Singh (D#169482),3414502,ISON754,Setz Restaurant,NA,15-03-2018 14:21,169480,Maneesh Kumar,15-03-2018 14:21,Maneesh Kumar,,,,18,ZEST
274500,Raghvendra Singhs Route,555969,Indospirit Distribution Limited,169482,1,GT,,,"2531 Gf Hudson Lane, Kingsway Camp, Delhi, Delhi, 110009",,Delhi,North Delhi,Delhi,India,,,,,,,,,,Raghvendra Singh (D#170868),Manmohan Singh (D#169482),3414505,ISON757,Shooters Cafe & Lounge,NA,15-03-2018 14:21,169480,Maneesh Kumar,15-03-2018 14:21,Maneesh Kumar,,,,18,RT02833
274500,Raghvendra Singhs Route,555969,Indospirit Distribution Limited,169482,1,GT,,,"J-2/6 Gf & Ff B.K Dutt Market, Rajouri Graden, Delhi, Delhi, 110027",,Delhi,West Delhi,Delhi,India,,,,,,,,,,Raghvendra Singh (D#170868),Manmohan Singh (D#169482),3414506,ISON758,Show Stopper (A Unit Of Ksv Hospitality Inc.),NA,15-03-2018 14:21,169480,Maneesh Kumar,15-03-2018 14:21,Maneesh Kumar,,,,18,RT02766
274514,Manoj Kumars Route,555969,Indospirit Distribution Limited,169482,1,GT,,,"19, Khan Market, 1St And 2Nd Floor, New Delhi, Delhi, 110003",,Delhi,New Delhi,Delhi,India,,,,,,,,,,Manoj Kumar (D#169483),Manmohan Singh (D#169482),3414507,ISON760,Sidewok A Unit Of Malik Enterprise,NA,15-03-2018 14:21,169480,Maneesh Kumar,15-03-2018 14:21,Maneesh Kumar,,,,18,RT02257
274514,Manoj Kumars Route,555969,Indospirit Distribution Limited,169482,1,GT,,,"First Floor, N-11, N Block, Market Greater Kailash -I New Delhi, New Delhi, Delhi",,Delhi,New Delhi,Delhi,India,,,,,,,,,,Manoj Kumar (D#169483),Manmohan Singh (D#169482),3414508,ISON761,Sidewok Restaurant,NA,15-03-2018 14:21,169480,Maneesh Kumar,15-03-2018 14:21,Maneesh Kumar,,,,18,SIDE
274501,Deepak Tanwars Route,555969,Indospirit Distribution Limited,169482,1,GT,,,"1St Floor Gopal Heights D-9 District Centre, Wazirpur Netaji Subhash Place, New Delhi, Delhi",,Delhi,North West Delhi,Delhi,India,,,,,,,,,,Deepak Tanwar (D#170869),Manmohan Singh (D#169482),3414509,ISON762,Sinciti,NA,15-03-2018 14:21,169480,Maneesh Kumar,15-03-2018 14:21,Maneesh Kumar,,,,18,RT01145
274503,Ratheen Sambys Route,555969,Indospirit Distribution Limited,170865,1,GT,,,"T1-T4, 3Rd Floor, Manish Link Road Plaza, Plot No., Sec.5, Dwarka, New Delhi-75, Delhi, Delhi, 110075",,Delhi,South West Delhi,Delhi,India,,,,,,,,,,Ratheen Samby (D#170871),Rohit Gupta (D#170865),3414510,ISON764,Singh Sahib Unit Of Chef Bobby Foods Pvt. Ltd.,NA,15-03-2018 14:21,169480,Maneesh Kumar,15-03-2018 14:21,Maneesh Kumar,,,,18,RT03238
274503,Ratheen Sambys Route,555969,Indospirit Distribution Limited,170865,1,GT,,,"C-306-307, Third Floor, Ansal, Plaza, Khel Gaon Marg, New Delhi, New Delhi, Delhi",,Delhi,New Delhi,Delhi,India,,,,,,,,,,Ratheen Samby (D#170871),Rohit Gupta (D#170865),3414512,ISON766,Sky High (A Unit Of Alkanet Hospitality Pvt. Ltd),NA,15-03-2018 14:21,169480,Maneesh Kumar,15-03-2018 14:21,Maneesh Kumar,,,,18,HRRY
274501,Deepak Tanwars Route,555969,Indospirit Distribution Limited,169482,1,GT,,,"Unit No-8,9,10 G.F&F.F Plot No, 13 Karkardooma Comm.Cen Delhi , New Delhi, Delhi, 110095",,Delhi,East Delhi,Delhi,India,,,,,,,,,,Deepak Tanwar (D#170869),Manmohan Singh (D#169482),3414513,ISON775,Spice & Ice Restaurant,NA,15-03-2018 14:21,169480,Maneesh Kumar,15-03-2018 14:21,Maneesh Kumar,,,,18,SPIC
274500,Raghvendra Singhs Route,555969,Indospirit Distribution Limited,169482,1,GT,,,"Plot No 5, Commeunity, Centre, Nariana Indl Area Phase 1 New Delhi, New Delhi, Delhi",,Delhi,South West Delhi,Delhi,India,,,,,,,,,,Raghvendra Singh (D#170868),Manmohan Singh (D#169482),3414514,ISON776,Spice Court,NA,15-03-2018 14:21,169480,Maneesh Kumar,15-03-2018 14:21,Maneesh Kumar,,,,18,SPCR
274501,Deepak Tanwars Route,555969,Indospirit Distribution Limited,169482,1,GT,,,"417, Gf, Jagriti Enclave, Delhi-92, Delhi, Delhi, 110092",,Delhi,East Delhi,Delhi,India,,,,,,,,,,Deepak Tanwar (D#170869),Manmohan Singh (D#169482),3414517,ISON779,Spice Grill Restaurant,NA,15-03-2018 14:21,169480,Maneesh Kumar,15-03-2018 14:21,Maneesh Kumar,,,,18,RT02560
274514,Manoj Kumars Route,555969,Indospirit Distribution Limited,169482,1,GT,,,"Gf- 17, 18 & F.F-18, D-2, Southern Park, Saket District Centre, New Delhi, New Delhi, Delhi",,Delhi,South Delhi,Delhi,India,,,,,,,,,,Manoj Kumar (D#169483),Manmohan Singh (D#169482),3414518,ISON780,Spice Marbet,NA,15-03-2018 14:21,169480,Maneesh Kumar,15-03-2018 14:21,Maneesh Kumar,,,,18,SMRBT
274503,Ratheen Sambys Route,555969,Indospirit Distribution Limited,170865,1,GT,,,"Manish Twin Plaza-Ii, Plot No-3, Sec-11, Ist Floor Dwarka, New Delhi, New Delhi, Delhi, 110075",,Delhi,South West Delhi,Delhi,India,,,,,,,,,,Ratheen Samby (D#170871),Rohit Gupta (D#170865),3414519,ISON781,Spice Shot Restaurant,NA,15-03-2018 14:21,169480,Maneesh Kumar,15-03-2018 14:21,Maneesh Kumar,,,,18,SPSH
274500,Raghvendra Singhs Route,555969,Indospirit Distribution Limited,169482,1,GT,,,"Shop No.115-119, 1St Fl W-Mall, Pearls Corporate Mangalam Palace, Sec-3 Rohini New Delhi, New Delhi, Delhi",,Delhi,North West Delhi,Delhi,India,,,,,,,,,,Raghvendra Singh (D#170868),Manmohan Singh (D#169482),3414520,ISON782,Spicy Affair Restaurant,NA,15-03-2018 14:21,169480,Maneesh Kumar,15-03-2018 14:21,Maneesh Kumar,,,,18,SPAR
274501,Deepak Tanwars Route,555969,Indospirit Distribution Limited,169482,1,GT,,,"15A/55, W.E.A. Saraswati, Marg, Karol Bagh New Delhi , New Delhi, Delhi",,Delhi,Central Delhi,Delhi,India,,,,,,,,,,Deepak Tanwar (D#170869),Manmohan Singh (D#169482),3414521,ISON783,Spicy By Nature Restuarant,NA,15-03-2018 14:21,169480,Maneesh Kumar,15-03-2018 14:21,Maneesh Kumar,,,,18,SPICY
274503,Ratheen Sambys Route,555969,Indospirit Distribution Limited,170865,1,GT,,,"4-2A & 4-2B, Sonia Pvr, Complex Vikaspuri, New Delhi, Delhi",,Delhi,West Delhi,Delhi,India,,,,,,,,,,Ratheen Samby (D#170871),Rohit Gupta (D#170865),3414522,ISON784,Spinns Restaurant,NA,15-03-2018 14:21,169480,Maneesh Kumar,15-03-2018 14:21,Maneesh Kumar,,,,18,SPI
274500,Raghvendra Singhs Route,555969,Indospirit Distribution Limited,169482,1,GT,,,"J-2/19 Ground Floor Rajouri Garden, Delhi, Delhi, 110027",,Delhi,West Delhi,Delhi,India,,,,,,,,,,Raghvendra Singh (D#170868),Manmohan Singh (D#169482),3414523,ISON785,Spotlight Care Of Big Bang Hospitality Pvt. Ltd.,NA,15-03-2018 14:21,169480,Maneesh Kumar,15-03-2018 14:21,Maneesh Kumar,,,,18,RT03410
274500,Raghvendra Singhs Route,555969,Indospirit Distribution Limited,169482,1,GT,,,"A-37 Vishal Enclave, New Delhi, Delhi, Delhi, 110027",,Delhi,West Delhi,Delhi,India,,,,,,,,,,Raghvendra Singh (D#170868),Manmohan Singh (D#169482),3414527,ISON789,Sufiaana Unit Of Mds Hospitality Llp,NA,15-03-2018 14:21,169480,Maneesh Kumar,15-03-2018 14:21,Maneesh Kumar,,,,18,RT02767
